epoch,timestamp,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
-1,,,,,0.05012106715834567,0.47879464285714285,0.0
0,251.50219011306763,0.01315756022734689,0.9153077561669805,0.0,0.014676481984289632,0.8995535714285713,0.0
1,505.8413248062134,0.007100837994017364,0.958372865275143,0.0,0.013050252637185627,0.9029017857142858,0.0
