epoch,timestamp,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
-1,,,,,41.48549251353487,41.48549251353487,0.0
0,78.94781136512756,34.41754146681891,34.41754146681891,0.0,38.805718361063214,38.805718361063214,0.0
-1,78.94781136512756,34.41754146681891,34.41754146681891,0.0,35.81470037013926,35.81470037013926,0.0
