epoch,timestamp,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
-1,,,,,0.010218303814968641,0.39705882352941174,0.0
0,191.84494376182556,0.003488219862245373,0.8988822343453512,0.0,0.0033280984498560424,0.7334558823529412,0.0
1,383.0883107185364,0.0019165811353847749,0.9512126423149911,0.0,0.004201699520789963,0.7352941176470589,0.0
2,574.0713188648224,0.001359541111739386,0.965785104364328,0.0,0.0036407689605017796,0.7389705882352942,0.0
3,765.255300283432,0.0010280127977995216,0.974368477229601,0.0,0.004184388261124053,0.7426470588235295,0.0
4,956.9503037929535,0.0007923177633220206,0.9794680977229607,0.0,0.004211055060081623,0.7389705882352942,0.0
5,1148.4892401695251,0.0006177368693835602,0.9835151802656555,0.0,0.005865322148619111,0.7362132352941176,0.0
-1,1148.4892401695251,0.0006177368693835602,0.9835151802656555,0.0,0.007281029706492143,0.6819852941176471,0.0
0,191.7357566356659,0.002217321935091244,0.9420511148007584,0.0,0.003924575538429267,0.7279411764705883,0.0
1,383.2371346950531,0.0013107135679572355,0.965562737191651,0.0,0.004572806797702522,0.729779411764706,0.0
2,574.5575034618378,0.0009643785172468798,0.9746056688804552,0.0,0.0049716699731481425,0.734375,0.0
3,766.1692526340485,0.000797232149560094,0.9791864326375721,0.0,0.005012336940340259,0.7371323529411765,0.0
4,958.2743954658508,0.0006216350868868669,0.9827591318785569,0.0,0.0051552349674131945,0.7398897058823529,0.0
5,1150.3673202991486,0.0005174026184406721,0.9851458728652762,0.0,0.005041305729023673,0.7463235294117647,0.0
