epoch,timestamp,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
-1,,,,,0.04846620932221411,0.4776785714285714,0.0
0,273.3356685638428,0.013165865559636586,0.9143738140417457,0.0,0.015125374998336024,0.8906249999999999,0.0
1,546.3594043254852,0.007126724093425479,0.9582690939278938,0.0,0.01240951104773558,0.9051339285714286,0.0
2,819.4242813587189,0.004848979297428393,0.971848315939279,0.0,0.01671782612044938,0.9040178571428572,0.0
-1,819.4242813587189,0.004848979297428393,0.971848315939279,0.0,0.043970614605184116,0.4955357142857143,0.0
0,272.45032715797424,0.04288621337561236,0.5565850332068311,0.0,0.043004259733217115,0.5212053571428573,0.0
1,545.0952587127686,0.030029354187566363,0.7643797438330178,0.0,0.029979654413182292,0.7600446428571428,0.0
2,818.1292579174042,0.019878089233581874,0.8649934772296013,0.0,0.026266305528614406,0.8046874999999998,0.0
3,1090.7036683559418,0.017051123375222344,0.8883865037950649,0.0,0.0295976665386531,0.7678571428571428,0.0
4,1363.7375316619873,0.015507258196352347,0.9003795066413672,0.0,0.026539253561557938,0.8058035714285713,0.0
5,1636.2205348014832,0.014417601786585058,0.9075842030360523,0.0,0.030180079762690836,0.7890625000000001,0.0
