epoch,timestamp,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
-1,,,,,0.010218303814968641,0.39705882352941174,0.0
0,192.33269929885864,0.003488219862245373,0.8988822343453512,0.0,0.0033280984498560424,0.7334558823529412,0.0
1,384.04548740386963,0.0019165811353847749,0.9512126423149911,0.0,0.004201699520789963,0.7352941176470589,0.0
2,575.3588995933533,0.001359541111739386,0.965785104364328,0.0,0.0036407689605017796,0.7389705882352942,0.0
3,766.9737074375153,0.0010280127977995216,0.974368477229601,0.0,0.004184388261124053,0.7426470588235295,0.0
4,959.21120262146,0.0007923177633220206,0.9794680977229607,0.0,0.004211055060081623,0.7389705882352942,0.0
5,1151.4272525310516,0.0006177368693835602,0.9835151802656555,0.0,0.005865322148619111,0.7362132352941176,0.0
-1,1151.4272525310516,0.0006177368693835602,0.9835151802656555,0.0,0.00698968768119812,0.6939338235294118,0.0
0,192.2907793521881,0.002224956764031088,0.9413098908918398,0.0,0.0038614171858438674,0.7279411764705884,0.0
1,384.19725275039673,0.001306861472656054,0.966155716318785,0.0,0.004728457575444789,0.7270220588235294,0.0
2,575.9314231872559,0.0009835290106950485,0.9746501423149914,0.0,0.005226281300351462,0.7279411764705883,0.0
3,768.1590144634247,0.0007931137650862001,0.9790826612903222,0.0,0.004993104362202918,0.7334558823529412,0.0
4,960.2980313301086,0.0006302279604273894,0.9827591318785572,0.0,0.005065908737699775,0.7389705882352942,0.0
5,1152.6948881149292,0.0005266970308755931,0.9847456119544591,0.0,0.005198802538763952,0.7408088235294118,0.0
