epoch,timestamp,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
-1,,,,,0.047109158643122234,0.4765625,0.0
0,276.63103461265564,0.013071303832275456,0.9158710863377624,0.0,0.014636975435548396,0.8962053571428574,0.0
1,562.5013444423676,0.007079149908534459,0.9588027751423147,0.0,0.01294898307553792,0.9029017857142858,0.0
-1,562.5013444423676,0.007079149908534459,0.9588027751423147,0.0,0.041334815456398895,0.5290178571428574,0.0
0,287.00859785079956,0.014577473072903168,0.9036557163187854,0.0,0.01553558844274708,0.8738839285714286,0.0
1,574.8142414093018,0.008138763628715746,0.9511533444022773,0.0,0.015282176006751667,0.8895089285714284,0.0
2,863.3767852783203,0.005966259624728218,0.9649549335863374,0.0,0.01678074042553947,0.8816964285714286,0.0
3,1152.5079703330994,0.004701995195532903,0.9729601518026557,0.0,0.01963952886528984,0.8939732142857145,0.0
4,1452.7106420993805,0.003849659775358875,0.9769331119544618,0.0,0.019469176784956032,0.8839285714285714,0.0
5,1753.3749067783356,0.0030625834540650874,0.980891247628085,0.0,0.02102538838542906,0.8950892857142856,0.0
