epoch,timestamp,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
-1,,,,,0.04395790524514659,0.4732142857142857,0.0
0,281.788694858551,0.012974049471671625,0.9167457305502842,0.0,0.015397279438080398,0.8928571428571428,0.0
1,563.0510907173157,0.007040080146021517,0.9589658444022773,0.0,0.012911496733847474,0.9017857142857142,0.0
2,841.9415493011475,0.0047291246287032695,0.9720558586337772,0.0,0.018065592982436224,0.8995535714285716,0.0
-1,841.9415493011475,0.0047291246287032695,0.9720558586337772,0.0,0.04550466174259781,0.4955357142857143,0.0
0,278.72082781791687,0.02744861579008304,0.7761355550284622,0.0,0.02629644059509571,0.7834821428571427,0.0
1,554.8852195739746,0.018130237708990245,0.8779500711574958,0.0,0.02606169053719246,0.7979910714285715,0.0
2,832.0986485481262,0.015774593218551118,0.8969995256167005,0.0,0.025027765759399953,0.7991071428571428,0.0
3,1110.4019169807434,0.014454075670632649,0.9072432400379502,0.0,0.026167757121064436,0.7968750000000002,0.0
4,1382.053011894226,0.01357397258395636,0.9138253083491472,0.0,0.02631880523819875,0.7979910714285713,0.0
5,1655.979564666748,0.012761549012848919,0.9183319497153685,0.0,0.027763262858830524,0.7957589285714283,0.0
6,1936.2172529697418,0.012141622065899381,0.9223493833017089,0.0,0.028757457681682093,0.796875,0.0
7,2218.9313929080963,0.011671942749934218,0.9257886622390898,0.0,0.02945684207328928,0.7901785714285716,0.0
