epoch,timestamp,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
-1,,,,,0.04395790524514659,0.4732142857142857,0.0
0,253.79341793060303,0.012974049471671625,0.9167457305502842,0.0,0.015397279438080398,0.8928571428571428,0.0
1,506.9432578086853,0.007040080146021517,0.9589658444022773,0.0,0.012911496733847474,0.9017857142857142,0.0
2,760.301568031311,0.0047291246287032695,0.9720558586337772,0.0,0.018065592982436224,0.8995535714285716,0.0
-1,760.301568031311,0.0047291246287032695,0.9720558586337772,0.0,0.043504495107169666,0.4776785714285714,0.0
0,269.91179752349854,0.022767478610002098,0.8327354127134742,0.0,0.028675255465454293,0.7734375000000001,0.0
1,540.2333092689514,0.01639209158671752,0.8883420303605312,0.0,0.025330507531180046,0.8069196428571428,0.0
2,810.1368968486786,0.013822407316376928,0.9109790085389009,0.0,0.024769499274303344,0.8214285714285715,0.0
3,1080.611739397049,0.011975761320350487,0.9231054316888043,0.0,0.02810794713566013,0.7957589285714285,0.0
4,1350.9718720912933,0.010729063954463906,0.9332750237191649,0.0,0.02640546806859286,0.8136160714285713,0.0
5,1621.021567106247,0.009516282542019147,0.9406131404174575,0.0,0.02850924980988826,0.8058035714285714,0.0
6,1892.6452074050903,0.00872927730970903,0.9454607447817831,0.0,0.03044034427668001,0.8147321428571429,0.0
7,2163.782219648361,0.008047704894859953,0.9507234345351034,0.0,0.03153014583637872,0.7957589285714285,0.0
