epoch,timestamp,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
-1,,,,,0.043512315755443925,0.4709821428571428,0.0
0,252.50733017921448,0.012985940290303158,0.9159155597722957,0.0,0.015634420398522968,0.8861607142857141,0.0
1,507.0341360569,0.0069974827413231385,0.9589510199240989,0.0,0.012662740827571335,0.9029017857142858,0.0
2,761.2382171154022,0.004779995340767508,0.9724857685009509,0.0,0.016116840033126727,0.9017857142857144,0.0
-1,761.2382171154022,0.004779995340767508,0.9724857685009509,0.0,0.04325484777135508,0.512276785714286,0.0
0,266.9557864665985,0.021882639438812666,0.8378202087286514,0.0,0.02447053607777759,0.8058035714285714,0.0
1,535.3441910743713,0.014440121689749036,0.9055384250474373,0.0,0.02083112497348339,0.8415178571428573,0.0
2,803.6808187961578,0.011465392919241632,0.9282050521821631,0.0,0.021784262063322655,0.8392857142857143,0.0
3,1072.6387951374054,0.009679392158846362,0.9403018263757134,0.0,0.02623322267442875,0.8169642857142856,0.0
4,1342.3418040275574,0.008362159996932532,0.9490186195445915,0.0,0.022527407360030338,0.8415178571428572,0.0
5,1612.076892375946,0.007225143389201632,0.9562381404174556,0.0,0.0251790727322389,0.8381696428571428,0.0
6,1882.2034275531769,0.006350399687589203,0.9615156546489586,0.0,0.027465319685818813,0.8482142857142858,0.0
7,2151.9556589126587,0.005723381385914305,0.9648511622390896,0.0,0.027503154051373713,0.8415178571428571,0.0
