epoch,timestamp,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
-1,,,,,0.04846620932221411,0.4776785714285714,0.0
0,265.1479456424713,0.013165865559636586,0.9143738140417457,0.0,0.015125374998336024,0.8906249999999999,0.0
1,529.7612812519073,0.007126724093425479,0.9582690939278938,0.0,0.01240951104773558,0.9051339285714286,0.0
2,793.9401209354401,0.004848979297428393,0.971848315939279,0.0,0.01671782612044938,0.9040178571428572,0.0
-1,793.9401209354401,0.004848979297428393,0.971848315939279,0.0,0.04472541589555995,0.4776785714285714,0.0
0,279.47370743751526,0.026669471100082272,0.7899074952561669,0.0,0.028124177545708208,0.7700892857142857,0.0
1,559.0523688793182,0.01808589507438658,0.8785430502846295,0.0,0.02629869985893103,0.7879464285714285,0.0
2,840.3528492450714,0.015616455303323985,0.89753320683112,0.0,0.025483544920072224,0.791294642857143,0.0
3,1121.686231136322,0.014181365973830429,0.9082364800759022,0.0,0.026317891452760846,0.799107142857143,0.0
4,1404.0100364685059,0.013183773729136816,0.9146703036053123,0.0,0.026239874076314403,0.7979910714285714,0.0
5,1685.3870837688446,0.012242981280534916,0.9222752609108161,0.0,0.02836856467183679,0.7912946428571428,0.0
