epoch,timestamp,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
-1,,,,,0.04846620932221411,0.4776785714285714,0.0
0,266.870956659317,0.013165865559636586,0.9143738140417457,0.0,0.015125374998336024,0.8906249999999999,0.0
1,526.9189229011536,0.007126724093425479,0.9582690939278938,0.0,0.01240951104773558,0.9051339285714286,0.0
2,786.8117322921753,0.004848979297428393,0.971848315939279,0.0,0.01671782612044938,0.9040178571428572,0.0
-1,786.8117322921753,0.004848979297428393,0.971848315939279,0.0,0.0420452515328569,0.5223214285714287,0.0
0,280.9906117916107,0.01865225364498131,0.8701820445920315,0.0,0.020596593610077568,0.8415178571428571,0.0
1,564.7448689937592,0.011326925304714573,0.9290352229601508,0.0,0.017923287476151017,0.8627232142857142,0.0
2,845.2944602966309,0.0084476027036397,0.9481736242884237,0.0,0.018820253833057778,0.8683035714285715,0.0
3,1128.5777730941772,0.006809238900900172,0.9586248814041739,0.0,0.02319629209939324,0.8359375000000001,0.0
4,1405.715351819992,0.005762217112286323,0.9655182637571166,0.0,0.02057727573992452,0.8593749999999998,0.0
5,1685.9563505649567,0.004794156551240788,0.9710774430740043,0.0,0.027211441682343965,0.853794642857143,0.0
