epoch,timestamp,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
-1,,,,,0.04395790524514659,0.4732142857142857,0.0
0,273.03592228889465,0.012974049471671625,0.9167457305502842,0.0,0.015397279438080398,0.8928571428571428,0.0
1,553.6212494373322,0.007040080146021517,0.9589658444022773,0.0,0.012911496733847474,0.9017857142857142,0.0
2,834.0257377624512,0.0047291246287032695,0.9720558586337772,0.0,0.018065592982436224,0.8995535714285716,0.0
-1,834.0257377624512,0.0047291246287032695,0.9720558586337772,0.0,0.041956206384514055,0.6328124999999999,0.0
0,284.00852274894714,0.015859327533037534,0.8941532258064515,0.0,0.016112818569776467,0.8794642857142858,0.0
1,570.6766536235809,0.009186994128959257,0.9429702324478183,0.0,0.016003841510350215,0.880580357142857,0.0
2,856.11479139328,0.006667611618835652,0.9597218927893727,0.0,0.019330251742628337,0.880580357142857,0.0
3,1141.0509428977966,0.0052263474524891496,0.9688982447817831,0.0,0.02382235062395921,0.8482142857142858,0.0
4,1425.9937918186188,0.004129583959060981,0.973968216318786,0.0,0.022503412378033064,0.8705357142857143,0.0
5,1707.0681397914886,0.0032515937854625918,0.9794829222011364,0.0,0.023258399018232016,0.8660714285714286,0.0
6,1988.1758904457092,0.002806852474753281,0.9822106261859579,0.0,0.024798530136974608,0.8694196428571426,0.0
7,2268.6911602020264,0.0023039762696050884,0.9850717504743818,0.0,0.028770645228080732,0.8604910714285713,0.0
