epoch,timestamp,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
-1,,,,,0.04846620932221411,0.4776785714285714,0.0
0,270.80166149139404,0.013165865559636586,0.9143738140417457,0.0,0.015125374998336024,0.8906249999999999,0.0
1,547.7054431438446,0.007126724093425479,0.9582690939278938,0.0,0.01240951104773558,0.9051339285714286,0.0
2,834.1963903903961,0.004848979297428393,0.971848315939279,0.0,0.01671782612044938,0.9040178571428572,0.0
-1,834.1963903903961,0.004848979297428393,0.971848315939279,0.0,0.04417758933933719,0.4955357142857143,0.0
0,269.605455160141,0.035475878712970504,0.6792427656546489,0.0,0.027456563082523647,0.7857142857142856,0.0
1,539.8990721702576,0.020470179981865587,0.8603978889943074,0.0,0.02810988473356701,0.7890625,0.0
2,811.7782859802246,0.01678658074473632,0.8896910578747634,0.0,0.026342880063956336,0.8080357142857142,0.0
3,1093.2531776428223,0.0148926238173097,0.9040856261859573,0.0,0.02688335750385055,0.8002232142857142,0.0
4,1379.2791457176208,0.013673870363296484,0.9127134724857665,0.0,0.026986688211244277,0.8046875,0.0
5,1663.7809824943542,0.012620428178620488,0.9201998339658453,0.0,0.029688626892623558,0.7946428571428573,0.0
