epoch,timestamp,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
-1,,,,,0.04846620932221411,0.4776785714285714,0.0
0,283.4351420402527,0.013165865559636586,0.9143738140417457,0.0,0.015125374998336024,0.8906249999999999,0.0
1,555.0943326950073,0.007126724093425479,0.9582690939278938,0.0,0.01240951104773558,0.9051339285714286,0.0
2,826.7190434932709,0.004848979297428393,0.971848315939279,0.0,0.01671782612044938,0.9040178571428572,0.0
-1,826.7190434932709,0.004848979297428393,0.971848315939279,0.0,0.04160827325124825,0.5100446428571431,0.0
0,271.25816774368286,0.013676505150815832,0.9108159392789366,0.0,0.014499307142354416,0.8872767857142857,0.0
1,543.0247025489807,0.0074851218073119456,0.9545629743833024,0.0,0.01582469479555065,0.8883928571428569,0.0
2,814.9873549938202,0.005442570881745615,0.9676974620493362,0.0,0.022277035123676927,0.8794642857142856,0.0
3,1087.8801808357239,0.004282337492340042,0.974635317836813,0.0,0.021040287604202082,0.8794642857142857,0.0
4,1362.3648028373718,0.003458765740970796,0.9783266129032244,0.0,0.020777916919282036,0.8872767857142855,0.0
5,1639.833084344864,0.0027615331321753428,0.9833076375711582,0.0,0.026529527690269922,0.8671875,0.0
