epoch,timestamp,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
-1,,,,,0.04395790524514659,0.4732142857142857,0.0
0,254.95739221572876,0.012974049471671625,0.9167457305502842,0.0,0.015397279438080398,0.8928571428571428,0.0
1,509.81439542770386,0.007040080146021517,0.9589658444022773,0.0,0.012911496733847474,0.9017857142857142,0.0
2,769.1555089950562,0.0047291246287032695,0.9720558586337772,0.0,0.018065592982436224,0.8995535714285716,0.0
-1,769.1555089950562,0.0047291246287032695,0.9720558586337772,0.0,0.043165486239429014,0.5535714285714285,0.0
0,280.983357667923,0.023230636422663122,0.8277247390891845,0.0,0.026304571286475825,0.7924107142857142,0.0
1,563.0955543518066,0.015482043358199169,0.8964954933586357,0.0,0.02337002793709481,0.8203124999999999,0.0
2,844.0240998268127,0.012393180638543362,0.9207483396584434,0.0,0.023730294972275648,0.8348214285714283,0.0
3,1114.0238690376282,0.010436561667850248,0.9347871204933591,0.0,0.02386273716859121,0.8247767857142855,0.0
4,1382.5295987129211,0.009018538030887549,0.945149430740037,0.0,0.024108867500867093,0.8370535714285714,0.0
5,1650.9087731838226,0.007820666694703928,0.9518056214421253,0.0,0.024902186322183946,0.838169642857143,0.0
6,1919.33398604393,0.006979841791534651,0.9569793643263752,0.0,0.027464251211183316,0.8348214285714285,0.0
7,2188.5547535419464,0.006269698023929274,0.961011622390892,0.0,0.02805918344477375,0.8415178571428572,0.0
