epoch,timestamp,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
-1,,,,,0.010218303814968641,0.39705882352941174,0.0
0,191.4203372001648,0.003488219862245373,0.8988822343453512,0.0,0.0033280984498560424,0.7334558823529412,0.0
1,382.15435218811035,0.0019165811353847749,0.9512126423149911,0.0,0.004201699520789963,0.7352941176470589,0.0
2,572.6925961971283,0.001359541111739386,0.965785104364328,0.0,0.0036407689605017796,0.7389705882352942,0.0
3,763.5019428730011,0.0010280127977995216,0.974368477229601,0.0,0.004184388261124053,0.7426470588235295,0.0
4,954.5941388607025,0.0007923177633220206,0.9794680977229607,0.0,0.004211055060081623,0.7389705882352942,0.0
5,1145.4747605323792,0.0006177368693835602,0.9835151802656555,0.0,0.005865322148619111,0.7362132352941176,0.0
-1,1145.4747605323792,0.0006177368693835602,0.9835151802656555,0.0,0.0095014362322057,0.47977941176470595,0.0
0,190.94192600250244,0.004164808080421205,0.8787061195445919,0.0,0.004404315642793389,0.7058823529411765,0.0
1,381.41477036476135,0.0024672813716146193,0.9338531783681212,0.0,0.00402477678075871,0.7196691176470589,0.0
2,571.8224866390228,0.001819842711922298,0.9525171963946881,0.0,0.00429950381957871,0.7215073529411765,0.0
3,762.4334669113159,0.0014689181737696305,0.9627609108159394,0.0,0.004104961504173629,0.729779411764706,0.0
4,953.2572457790375,0.001226580260371809,0.9689575426944975,0.0,0.004672595299780369,0.7224264705882354,0.0
5,1144.1237258911133,0.0010195381692442809,0.9740571631878565,0.0,0.004640375996720703,0.729779411764706,0.0
