epoch,timestamp,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
-1,,,,,0.04532919052456106,0.4776785714285714,0.0
0,257.8832197189331,0.013367147428873839,0.9136770635673653,0.0,0.015650616471248213,0.8917410714285715,0.0
-1,257.8832197189331,0.013367147428873839,0.9136770635673653,0.0,0.043273473025432656,0.5,0.0
0,270.5510342121124,0.020254554761356337,0.854571869070208,0.0,0.02221345516487158,0.8158482142857144,0.0
