epoch,timestamp,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
-1,,,,,0.04355501017666289,0.49330357142857145,0.0
0,269.1506760120392,0.013234003517752127,0.9151743358633775,0.0,0.01585442449348713,0.8872767857142858,0.0
1,541.1404025554657,0.0071558893942638745,0.9585359345351048,0.0,0.014490043254876845,0.9051339285714286,0.0
2,813.626627445221,0.004891499965701792,0.9719076138519942,0.0,0.015515136963845827,0.9029017857142858,0.0
-1,813.626627445221,0.004891499965701792,0.9719076138519942,0.0,0.04342022292049867,0.48549107142857145,0.0
0,271.89675188064575,0.028301710506659923,0.7726666271347258,0.0,0.02681214314985222,0.7868303571428571,0.0
1,544.218343257904,0.018784874734463018,0.8720499288425039,0.0,0.028004638588754453,0.7857142857142856,0.0
2,816.0468809604645,0.015967055121190454,0.8944941888045553,0.0,0.026166578311988677,0.8035714285714287,0.0
3,1088.2236897945404,0.014311653722651497,0.9071098197343446,0.0,0.028284123946962482,0.799107142857143,0.0
4,1361.0816173553467,0.013058532790204212,0.9150260910815932,0.0,0.02708493543364707,0.8002232142857142,0.0
5,1633.4291627407074,0.01198222062819601,0.9223345588235297,0.0,0.029257938172252453,0.7912946428571429,0.0
