epoch,timestamp,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
-1,,,,,0.04395790524514659,0.4732142857142857,0.0
0,267.1136393547058,0.012974049471671625,0.9167457305502842,0.0,0.015397279438080398,0.8928571428571428,0.0
1,535.823184967041,0.007040080146021517,0.9589658444022773,0.0,0.012911496733847474,0.9017857142857142,0.0
2,803.2614495754242,0.0047291246287032695,0.9720558586337772,0.0,0.018065592982436224,0.8995535714285716,0.0
-1,803.2614495754242,0.0047291246287032695,0.9720558586337772,0.0,0.04325260088912078,0.4765625000000001,0.0
0,285.7935917377472,0.0202830298530519,0.8560839658444036,0.0,0.02679788946573224,0.8024553571428572,0.0
1,568.3690514564514,0.014150763228854293,0.9066057874762803,0.0,0.023811391049613512,0.8270089285714286,0.0
2,851.5576660633087,0.011252224339883063,0.9289462760910814,0.0,0.023980144525661936,0.8247767857142858,0.0
3,1124.6959278583527,0.009309765377953198,0.9428812855787472,0.0,0.026342665537543195,0.822544642857143,0.0
4,1398.7193429470062,0.007979296428972828,0.9517611480075889,0.0,0.026013628906054822,0.8292410714285715,0.0
5,1672.2442846298218,0.006763298332614193,0.9585952324478171,0.0,0.03183151782598413,0.8102678571428572,0.0
6,1950.176787853241,0.0059547030965211275,0.9638579222011396,0.0,0.032625896659218216,0.8191964285714286,0.0
7,2226.5850245952606,0.005309572693271735,0.9672230787476288,0.0,0.039403274867384284,0.8069196428571428,0.0
