epoch,timestamp,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
-1,,,,,2.4895590645201664,2.4895590645201664,0.0
0,79.5135383605957,0.8168137352913625,0.8168137352913625,0.0,0.5322203401555409,0.5322203401555409,0.0
1,159.36838746070862,0.4003543221495219,0.4003543221495219,0.0,0.4974497819834571,0.4974497819834571,0.0
2,238.98836517333984,0.23423175341967098,0.23423175341967098,0.0,0.4882078923760576,0.4882078923760576,0.0
3,319.06885290145874,0.14907326595857734,0.14907326595857734,0.0,0.47773475524909953,0.47773475524909953,0.0
4,398.1784930229187,0.11642061375185013,0.11642061375185013,0.0,0.48716464813085303,0.48716464813085303,0.0
-1,398.1784930229187,0.11642061375185013,0.11642061375185013,0.0,2.2962210330557324,2.2962210330557324,0.0
0,79.22343254089355,2.121470224360626,2.121470224360626,0.0,2.458093059189775,2.458093059189775,0.0
1,158.7372329235077,1.5536493750082117,1.5536493750082117,0.0,1.052826981595222,1.052826981595222,0.0
2,238.61094403266907,0.9400500324037345,0.9400500324037345,0.0,0.7975264204309344,0.7975264204309344,0.0
3,318.110155582428,0.7194674886349178,0.7194674886349178,0.0,0.8860943666163913,0.8860943666163913,0.0
4,397.79362750053406,0.5781151808384395,0.5781151808384395,0.0,0.6844881448022861,0.6844881448022861,0.0
5,477.26400566101074,0.4902853613098462,0.4902853613098462,0.0,0.767707585971406,0.767707585971406,0.0
6,556.7558498382568,0.39989957122339137,0.39989957122339137,0.0,0.7722530764468174,0.7722530764468174,0.0
7,636.2037596702576,0.33615948104610077,0.33615948104610077,0.0,0.7036403230530149,0.7036403230530149,0.0
8,715.3241596221924,0.29572878926992424,0.29572878926992424,0.0,0.7014723829132447,0.7014723829132447,0.0
9,794.4797978401184,0.261564832108302,0.261564832108302,0.0,0.8080858716622313,0.8080858716622313,0.0
