epoch,timestamp,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
-1,,,,,0.047109158643122234,0.4765625,0.0
0,273.13340950012207,0.013071303832275456,0.9158710863377624,0.0,0.014636975435548396,0.8962053571428574,0.0
1,545.7789466381073,0.007079149908534459,0.9588027751423147,0.0,0.01294898307553792,0.9029017857142858,0.0
-1,545.7789466381073,0.007079149908534459,0.9588027751423147,0.0,0.04357752130765999,0.4955357142857143,0.0
0,272.7669427394867,0.025885005449786492,0.7984908681214408,0.0,0.0258536749960123,0.7879464285714284,0.0
1,545.411182641983,0.01683963999977032,0.8875266840607198,0.0,0.02499516464013141,0.8069196428571429,0.0
2,818.1329987049103,0.013875309032500909,0.910045066413664,0.0,0.025614380267922697,0.7991071428571431,0.0
3,1090.4142680168152,0.012005415844678659,0.9226755218216316,0.0,0.02794388435618852,0.8013392857142858,0.0
4,1364.4152700901031,0.01052219945316329,0.9348760673624288,0.0,0.03271201187661582,0.7812500000000001,0.0
5,1643.3850407600403,0.009357886397478548,0.942466200189756,0.0,0.031877292499952345,0.8058035714285716,0.0
