epoch,timestamp,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
-1,,,,,3.49865380373407,3.49865380373407,0.0
0,79.2347195148468,0.9154303214616245,0.9154303214616245,0.0,0.5474759907798564,0.5474759907798564,0.0
1,159.15710258483887,0.4365802522955669,0.4365802522955669,0.0,0.5210617969327787,0.5210617969327787,0.0
2,238.64746236801147,0.2682435571733447,0.2682435571733447,0.0,0.5194771015580664,0.5194771015580664,0.0
3,318.2254111766815,0.17754399534314874,0.17754399534314874,0.0,0.5521078945157375,0.5521078945157375,0.0
4,397.44860768318176,0.13621034961607725,0.13621034961607725,0.0,0.5081866314595049,0.5081866314595049,0.0
5,477.43771505355835,0.10524628779126544,0.10524628779126544,0.0,0.5060826524933604,0.5060826524933604,0.0
6,556.6983199119568,0.08990727237218787,0.08990727237218787,0.0,0.49177607458005557,0.49177607458005557,0.0
-1,556.6983199119568,0.08990727237218787,0.08990727237218787,0.0,2.272718395324464,2.272718395324464,0.0
0,80.11780261993408,2.1368228410681085,2.1368228410681085,0.0,2.5302603469884137,2.5302603469884137,0.0
