epoch,timestamp,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
-1,,,,,0.04480309704584735,0.47656250000000006,0.0
0,255.1850302219391,0.013071420051277616,0.9161972248576854,0.0,0.01488892897655855,0.8906249999999999,0.0
1,510.8075280189514,0.007080111713503957,0.9587731261859582,0.0,0.012812133018867047,0.9118303571428573,0.0
-1,510.8075280189514,0.007080111713503957,0.9587731261859582,0.0,0.04466178394587977,0.49665178571428575,0.0
0,271.11318469047546,0.021146352395106677,0.8419414136622393,0.0,0.02341335870940903,0.8225446428571427,0.0
1,546.4542381763458,0.012960701786345374,0.9163899430740038,0.0,0.021137781387161728,0.8381696428571427,0.0
2,835.2578151226044,0.00947729662196993,0.9419028700189753,0.0,0.02056816045452641,0.8470982142857142,0.0
3,1124.3300619125366,0.007405657131572091,0.9545926233396576,0.0,0.024951354485113236,0.8359374999999999,0.0
4,1405.7481162548065,0.006051073918489068,0.963012926944972,0.0,0.02712061931794909,0.8281249999999998,0.0
5,1679.7128887176514,0.005007411605127779,0.9690020161290315,0.0,0.03210634781862609,0.8482142857142859,0.0
