epoch,timestamp,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
-1,,,,,0.04846620932221411,0.4776785714285714,0.0
0,273.6119439601898,0.013165865559636586,0.9143738140417457,0.0,0.015125374998336024,0.8906249999999999,0.0
1,546.5990717411041,0.007126724093425479,0.9582690939278938,0.0,0.01240951104773558,0.9051339285714286,0.0
2,819.5511388778687,0.004848979297428393,0.971848315939279,0.0,0.01671782612044938,0.9040178571428572,0.0
-1,819.5511388778687,0.004848979297428393,0.971848315939279,0.0,0.04417734273842404,0.47433035714285715,0.0
0,272.1009421348572,0.024855685542548276,0.8133301707779903,0.0,0.027326538905202015,0.7845982142857144,0.0
1,544.9615428447723,0.01644911591159217,0.8912772770398469,0.0,0.026245818781067753,0.8002232142857142,0.0
2,817.78373670578,0.013198894953560206,0.9153077561669841,0.0,0.026435349081501563,0.8069196428571426,0.0
3,1090.895826101303,0.011175694418103786,0.9301767077798853,0.0,0.028639971906419044,0.7924107142857145,0.0
4,1364.1682844161987,0.009516239432439733,0.9415619070208749,0.0,0.027471378461736355,0.8147321428571428,0.0
5,1637.189819097519,0.008294823106162901,0.9489296726755208,0.0,0.02826113641640404,0.8136160714285715,0.0
