epoch,timestamp,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
-1,,,,,0.04846620932221411,0.4776785714285714,0.0
0,273.53900599479675,0.013165865559636586,0.9143738140417457,0.0,0.015125374998336024,0.8906249999999999,0.0
1,546.7065627574921,0.007126724093425479,0.9582690939278938,0.0,0.01240951104773558,0.9051339285714286,0.0
2,819.674320936203,0.004848979297428393,0.971848315939279,0.0,0.01671782612044938,0.9040178571428572,0.0
-1,819.674320936203,0.004848979297428393,0.971848315939279,0.0,0.04189115180633962,0.4988839285714284,0.0
0,273.2310588359833,0.013093320976284394,0.9141959203036072,0.0,0.014663961264886893,0.8917410714285714,0.0
1,546.7538156509399,0.007035174924941886,0.9572906783681213,0.0,0.01567845433913005,0.8772321428571428,0.0
2,820.3696846961975,0.005174347042294237,0.9690020161290341,0.0,0.019057556552849884,0.8872767857142856,0.0
3,1094.0367934703827,0.004099130218874764,0.9754358396584438,0.0,0.01981291052782451,0.8828124999999996,0.0
4,1367.9549722671509,0.0033094774625323977,0.9791864326375704,0.0,0.020593012101016935,0.8816964285714285,0.0
5,1641.5737702846527,0.002637921542259178,0.9835893026565474,0.0,0.021688252730330405,0.8794642857142858,0.0
